project,finding_id,forecaster_id,response
SSRP,78,v36tc,0.7
SSRP,78,2p7b8,0.6
SSRP,78,e1qr0,0.7
SSRP,78,kcuzg,1
SSRP,78,pkwmc,0.1
SSRP,78,gqynj,0.15
SSRP,78,7wm45,0.4
SSRP,78,wuptu,0.2
SSRP,78,t70fm,0.55
SSRP,78,1p1jk,0.2
SSRP,78,2emyc,0.9
SSRP,78,4wli9,0.1
SSRP,78,c8p9d,0.6
SSRP,78,j19tr,0.65
SSRP,78,8dcys,0.3
SSRP,78,xgod5,0.55
SSRP,78,7g4ha,0.37
SSRP,78,wnds2,0.9
SSRP,78,6iaym,0.1
SSRP,78,esvg4,0.8
SSRP,78,vm5q0,0.7
SSRP,78,ue2ni,0.95
SSRP,78,02aw4,1
SSRP,79,5mbpx,1
SSRP,79,wlsty,0.93
SSRP,79,k79ei,0.9
SSRP,79,97ull,0.95
SSRP,79,j3q1i,0.95
SSRP,79,wchjn,0
SSRP,79,s46jy,0.8
SSRP,79,cgdsn,0.7
SSRP,79,hy5ja,0.6
SSRP,79,r5031,0.8
SSRP,79,kfcna,0.5
SSRP,79,r6oh8,0.95
SSRP,79,vdqb0,1
SSRP,79,5xwpr,0.8
SSRP,79,mmv3l,0.8
SSRP,79,erjhq,0.97
SSRP,79,qm0gm,0.5
SSRP,79,5s7bn,0.9
SSRP,79,pjp6h,0.8
SSRP,79,gy0ie,0.7
SSRP,79,2jcaq,0.9
SSRP,79,izc5c,0.8
SSRP,79,urufq,0.6
SSRP,79,ee97z,0.4
SSRP,79,s97va,0.8
SSRP,79,0z4wi,0.8
SSRP,79,jn56z,0.8
SSRP,79,vbwya,0.7
SSRP,79,frt2z,0.8
SSRP,79,bxrmb,0.7
SSRP,79,sqldg,0.7
SSRP,79,eqnfs,0.75
SSRP,79,u7zv3,0.35
SSRP,79,yjz7o,0.9
SSRP,79,zzt29,0.95
SSRP,79,qgbpk,0.75
SSRP,79,ypm1y,0.8
SSRP,79,5fld8,0.95
SSRP,79,fl9ah,0.98
SSRP,79,btnol,0.99
SSRP,79,eoeok,0.8
SSRP,79,tkzxv,0.9
SSRP,79,0og2j,0.45
SSRP,79,haed4,1
SSRP,79,g8n26,0.9
SSRP,79,y0lyv,0.8
SSRP,79,spkhd,0.9
SSRP,79,4h77l,0.8
SSRP,79,7btnd,0.4
SSRP,79,vtvb7,0.75
SSRP,79,wbed5,0.7
SSRP,79,tgzdw,0.8
SSRP,79,4nh2c,1
SSRP,79,4umt5,1
SSRP,79,tkbul,0.95
SSRP,79,losij,0.8
SSRP,79,omoug,0.6
SSRP,79,f23fr,0.12
SSRP,79,qwfsh,0.7
SSRP,79,pfec7,1
SSRP,79,s5z05,0.9
SSRP,79,28f6b,0.9
SSRP,79,f152z,0.8
SSRP,79,9iil2,0.68
SSRP,79,xvnuv,0.9
SSRP,79,jwuup,0.35
SSRP,79,r5czn,1
SSRP,79,7ft4w,0.5
SSRP,79,u9kwx,0.8
SSRP,79,v36tc,0.9
SSRP,79,2p7b8,0.9
SSRP,79,e1qr0,0.6
SSRP,79,kcuzg,1
SSRP,79,pkwmc,0.6
SSRP,79,gqynj,0.95
SSRP,79,7wm45,0.2
SSRP,79,wuptu,1
SSRP,79,t70fm,0.65
SSRP,79,1p1jk,0.95
SSRP,79,2emyc,0.95
SSRP,79,4wli9,0.8
SSRP,79,c8p9d,0.9
SSRP,79,j19tr,0.9
SSRP,79,8dcys,0.35
SSRP,79,xgod5,0.8
SSRP,79,7g4ha,0.98
SSRP,79,wnds2,0.95
SSRP,79,6iaym,0.6
SSRP,79,esvg4,0.9
SSRP,79,vm5q0,0.9
SSRP,79,ue2ni,0.95
SSRP,79,02aw4,0.9
ML2,80,vggaf,0.5
ML2,81,vggaf,0.6
ML2,82,vggaf,0.8
ML2,83,vggaf,0.3
ML2,84,vggaf,0.8
ML2,85,vggaf,0.3
ML2,86,vggaf,0.2
ML2,87,vggaf,0.6
ML2,88,vggaf,0.6
ML2,89,vggaf,0.7
ML2,90,vggaf,0.8
ML2,91,vggaf,0.8
ML2,92,vggaf,0.3
ML2,93,vggaf,0.8
ML2,94,vggaf,0.8
ML2,95,vggaf,0.6
ML2,96,vggaf,0.6
ML2,97,vggaf,0.6
ML2,98,vggaf,0.4
ML2,99,vggaf,0.8
ML2,100,vggaf,0.4
ML2,101,vggaf,0.2
ML2,102,vggaf,0.7
ML2,103,vggaf,0.6
ML2,80,aw887,0.19
ML2,81,aw887,0.5
ML2,82,aw887,0.9
ML2,83,aw887,0.92
ML2,84,aw887,0.81
ML2,85,aw887,0.72
ML2,86,aw887,0.81
ML2,87,aw887,0.9
ML2,88,aw887,1
ML2,89,aw887,0.7
ML2,90,aw887,0.71
ML2,91,aw887,0.92
ML2,92,aw887,0.7
ML2,93,aw887,1
ML2,94,aw887,0.8
ML2,95,aw887,0.9
ML2,96,aw887,0.92
ML2,97,aw887,1
ML2,98,aw887,0.51
ML2,99,aw887,0.71
ML2,100,aw887,0.91
ML2,101,aw887,0.78
ML2,102,aw887,0.99
ML2,103,aw887,1
ML2,80,g1cui,0.19
ML2,81,g1cui,0.09
ML2,82,g1cui,0.92
ML2,83,g1cui,0.35
ML2,84,g1cui,0.81
ML2,85,g1cui,0.17
ML2,86,g1cui,0.04
ML2,87,g1cui,0.02
ML2,88,g1cui,0.99
ML2,89,g1cui,0.59
ML2,90,g1cui,0.96
ML2,91,g1cui,0.92
ML2,92,g1cui,0.3
ML2,93,g1cui,1
ML2,94,g1cui,0.66
ML2,95,g1cui,0.36
ML2,96,g1cui,0.84
ML2,97,g1cui,0.77
ML2,98,g1cui,0.01
ML2,99,g1cui,0.83
ML2,100,g1cui,0.37
ML2,101,g1cui,0.02
ML2,102,g1cui,0.95
ML2,103,g1cui,0.85
ML2,80,2yuxg,0.51
ML2,81,2yuxg,0.61
ML2,82,2yuxg,0.47
ML2,83,2yuxg,0.58
ML2,84,2yuxg,0.51
ML2,85,2yuxg,0.55
ML2,86,2yuxg,0.48
ML2,87,2yuxg,0.51
ML2,88,2yuxg,0.77
ML2,89,2yuxg,0.57
ML2,90,2yuxg,0.62
ML2,91,2yuxg,0.63
ML2,92,2yuxg,0.57
ML2,93,2yuxg,0.8
ML2,94,2yuxg,0.41
ML2,95,2yuxg,0.67
ML2,96,2yuxg,0.74
ML2,97,2yuxg,0.71
ML2,98,2yuxg,0.72
ML2,99,2yuxg,0.5
ML2,100,2yuxg,0.5
ML2,101,2yuxg,0.6
ML2,102,2yuxg,0.7
ML2,103,2yuxg,0.6
ML2,80,7g940,0.5
ML2,81,7g940,0.2
ML2,82,7g940,0.95
ML2,83,7g940,0.5
ML2,84,7g940,0.8
ML2,85,7g940,0.7
ML2,86,7g940,0.4
ML2,87,7g940,0.3
ML2,88,7g940,0.99
ML2,89,7g940,0.6
ML2,90,7g940,0.8
ML2,91,7g940,0.8
ML2,92,7g940,0.25
ML2,93,7g940,0.95
ML2,94,7g940,0.85
ML2,95,7g940,0.8
ML2,96,7g940,0.6
ML2,97,7g940,0.9
ML2,98,7g940,0.8
ML2,99,7g940,0.5
ML2,100,7g940,0.4
ML2,101,7g940,0.4
ML2,102,7g940,0.95
ML2,103,7g940,0.9
ML2,80,0lefm,0.19
ML2,81,0lefm,0.19
ML2,82,0lefm,0.56
ML2,83,0lefm,0.3
ML2,84,0lefm,0.1
ML2,85,0lefm,0.49
ML2,86,0lefm,0.6
ML2,87,0lefm,0.29
ML2,88,0lefm,0.49
ML2,89,0lefm,0.19
ML2,90,0lefm,0.7
ML2,91,0lefm,0.71
ML2,92,0lefm,0.16
ML2,93,0lefm,0.91
ML2,94,0lefm,0.5
ML2,95,0lefm,0.6
ML2,96,0lefm,0.8
ML2,97,0lefm,0.71
ML2,98,0lefm,0.09
ML2,99,0lefm,0.81
ML2,100,0lefm,0.4
ML2,101,0lefm,0.81
ML2,102,0lefm,0.61
ML2,103,0lefm,0.81
ML2,80,z6732,0.45
ML2,81,z6732,0.8
ML2,82,z6732,1
ML2,83,z6732,0.65
ML2,84,z6732,0.9
ML2,85,z6732,0.95
ML2,86,z6732,0.55
ML2,87,z6732,0.7
ML2,88,z6732,0.8
ML2,89,z6732,0.8
ML2,90,z6732,0.95
ML2,91,z6732,0.95
ML2,92,z6732,0.55
ML2,93,z6732,0.95
ML2,94,z6732,0.9
ML2,95,z6732,0.95
ML2,96,z6732,0.7
ML2,97,z6732,0.95
ML2,98,z6732,0.75
ML2,99,z6732,0.9
ML2,100,z6732,0.75
ML2,101,z6732,0.5
ML2,102,z6732,0.85
ML2,103,z6732,0.98
ML2,80,ce8w4,0.01
ML2,81,ce8w4,0
ML2,82,ce8w4,0.9
ML2,83,ce8w4,0.01
ML2,84,ce8w4,0.79
ML2,85,ce8w4,0.3
ML2,86,ce8w4,0.79
ML2,87,ce8w4,0.68
ML2,88,ce8w4,0.02
ML2,89,ce8w4,0.61
ML2,90,ce8w4,0.82
ML2,91,ce8w4,0.79
ML2,92,ce8w4,0.4
ML2,93,ce8w4,0.9
ML2,94,ce8w4,0.35
ML2,95,ce8w4,0.6
ML2,96,ce8w4,0.77
ML2,97,ce8w4,0.68
ML2,98,ce8w4,0.02
ML2,99,ce8w4,0.86
ML2,100,ce8w4,0.64
ML2,101,ce8w4,0.03
ML2,102,ce8w4,0.85
ML2,103,ce8w4,0.55
ML2,80,zaxl1,0.05
ML2,81,zaxl1,0.09
ML2,82,zaxl1,0.5
ML2,83,zaxl1,0.19
ML2,84,zaxl1,0.05
ML2,85,zaxl1,0.05
ML2,86,zaxl1,0.05
ML2,87,zaxl1,0.12
ML2,88,zaxl1,0.09
ML2,89,zaxl1,0.15
ML2,90,zaxl1,0.8
ML2,91,zaxl1,0.82
ML2,92,zaxl1,0.05
ML2,93,zaxl1,0.95
ML2,94,zaxl1,0.05
ML2,95,zaxl1,0.8
ML2,96,zaxl1,0.52
ML2,97,zaxl1,0.05
ML2,98,zaxl1,0.05
ML2,99,zaxl1,0.75
ML2,100,zaxl1,0.45
ML2,101,zaxl1,0.05
ML2,102,zaxl1,0.61
ML2,103,zaxl1,0.86
ML2,80,ip7ud,0.25
ML2,81,ip7ud,0.12
ML2,82,ip7ud,0.61
ML2,83,ip7ud,0.5
ML2,84,ip7ud,0.34
ML2,85,ip7ud,0.5
ML2,86,ip7ud,0.6
ML2,87,ip7ud,0.29
ML2,88,ip7ud,0.83
ML2,89,ip7ud,0.32
ML2,90,ip7ud,0.81
ML2,91,ip7ud,0.6
ML2,92,ip7ud,0.2
ML2,93,ip7ud,0.71
ML2,94,ip7ud,0.69
ML2,95,ip7ud,0.51
ML2,96,ip7ud,0.61
ML2,97,ip7ud,0.83
ML2,98,ip7ud,0.21
ML2,99,ip7ud,0.61
ML2,100,ip7ud,0.71
ML2,101,ip7ud,0.21
ML2,102,ip7ud,0.51
ML2,103,ip7ud,0.72
ML2,80,lrqv0,0.25
ML2,81,lrqv0,0.5
ML2,82,lrqv0,0.67
ML2,83,lrqv0,0.67
ML2,84,lrqv0,0.62
ML2,85,lrqv0,0.5
ML2,86,lrqv0,0.6
ML2,87,lrqv0,0.8
ML2,88,lrqv0,0.95
ML2,89,lrqv0,0.7
ML2,90,lrqv0,0.75
ML2,91,lrqv0,0.75
ML2,92,lrqv0,0.4
ML2,93,lrqv0,0.8
ML2,94,lrqv0,0.76
ML2,95,lrqv0,0.75
ML2,96,lrqv0,0.75
ML2,97,lrqv0,0.9
ML2,98,lrqv0,0.5
ML2,99,lrqv0,0.81
ML2,100,lrqv0,0.6
ML2,101,lrqv0,0.35
ML2,102,lrqv0,0.75
ML2,103,lrqv0,0.75
ML2,80,z709z,0.2
ML2,81,z709z,0.6
ML2,82,z709z,0.4
ML2,83,z709z,0.7
ML2,84,z709z,0.7
ML2,85,z709z,0.7
ML2,86,z709z,0.71
ML2,87,z709z,0.29
ML2,88,z709z,0.71
ML2,89,z709z,0.4
ML2,90,z709z,0.82
ML2,91,z709z,0.76
ML2,92,z709z,0
ML2,93,z709z,1
ML2,94,z709z,0.4
ML2,95,z709z,0.38
ML2,96,z709z,0.72
ML2,97,z709z,0.93
ML2,98,z709z,0
ML2,99,z709z,0.72
ML2,100,z709z,0.68
ML2,101,z709z,1
ML2,102,z709z,0.95
ML2,103,z709z,0.91
ML2,80,97jci,0.62
ML2,81,97jci,0.13
ML2,82,97jci,0.93
ML2,83,97jci,0.55
ML2,84,97jci,0.36
ML2,85,97jci,0.03
ML2,86,97jci,0.78
ML2,87,97jci,1
ML2,88,97jci,1
ML2,89,97jci,0.91
ML2,90,97jci,1
ML2,91,97jci,1
ML2,92,97jci,0.82
ML2,93,97jci,1
ML2,94,97jci,0.94
ML2,95,97jci,0.94
ML2,96,97jci,0.9
ML2,97,97jci,1
ML2,98,97jci,0.13
ML2,99,97jci,0.98
ML2,100,97jci,0.84
ML2,101,97jci,0.92
ML2,102,97jci,1
ML2,103,97jci,0.9
ML2,80,d44wd,0.3
ML2,81,d44wd,0.85
ML2,82,d44wd,1
ML2,83,d44wd,1
ML2,84,d44wd,1
ML2,85,d44wd,0.95
ML2,86,d44wd,0.6
ML2,87,d44wd,0.95
ML2,88,d44wd,1
ML2,89,d44wd,1
ML2,90,d44wd,1
ML2,91,d44wd,1
ML2,92,d44wd,0.8
ML2,93,d44wd,1
ML2,94,d44wd,1
ML2,95,d44wd,0.95
ML2,96,d44wd,1
ML2,97,d44wd,1
ML2,98,d44wd,0.1
ML2,99,d44wd,1
ML2,100,d44wd,1
ML2,101,d44wd,0.6
ML2,102,d44wd,1
ML2,103,d44wd,0.85
ML2,80,whn6w,0.19
ML2,81,whn6w,0.5
ML2,82,whn6w,0.9
ML2,83,whn6w,0.09
ML2,84,whn6w,0.4
ML2,85,whn6w,0.7
ML2,86,whn6w,0.69
ML2,87,whn6w,0.71
ML2,88,whn6w,1
ML2,89,whn6w,0.91
ML2,90,whn6w,0.91
ML2,91,whn6w,0.91
ML2,92,whn6w,0.91
ML2,93,whn6w,1
ML2,94,whn6w,0.9
ML2,95,whn6w,0.09
ML2,96,whn6w,0.91
ML2,97,whn6w,0.9
ML2,98,whn6w,0.1
ML2,99,whn6w,0.9
ML2,100,whn6w,0.5
ML2,101,whn6w,0.25
ML2,102,whn6w,0.91
ML2,103,whn6w,0.91
ML2,80,wqr3x,0.1
ML2,81,wqr3x,0.4
ML2,82,wqr3x,0.6
ML2,83,wqr3x,0.15
ML2,84,wqr3x,0.29
ML2,85,wqr3x,0.25
ML2,86,wqr3x,0.1
ML2,87,wqr3x,0.15
ML2,88,wqr3x,0.86
ML2,89,wqr3x,0.75
ML2,90,wqr3x,0.75
ML2,91,wqr3x,0.75
ML2,92,wqr3x,0.54
ML2,93,wqr3x,0.8
ML2,94,wqr3x,0.29
ML2,95,wqr3x,0.64
ML2,96,wqr3x,0.65
ML2,97,wqr3x,0.9
ML2,98,wqr3x,0.18
ML2,99,wqr3x,0.85
ML2,100,wqr3x,0.53
ML2,101,wqr3x,0.15
ML2,102,wqr3x,0.85
ML2,103,wqr3x,0.79
ML2,80,NA,0.4
ML2,81,NA,0.71
ML2,82,NA,0.45
ML2,83,NA,0.54
ML2,84,NA,0.7
ML2,85,NA,0.63
ML2,86,NA,0.83
ML2,87,NA,0.68
ML2,88,NA,0.9
ML2,89,NA,0.72
ML2,90,NA,0.91
ML2,91,NA,0.88
ML2,92,NA,0.86
ML2,93,NA,0.91
ML2,94,NA,0.9
ML2,95,NA,0.85
ML2,96,NA,0.77
ML2,97,NA,0.81
ML2,98,NA,0.89
ML2,99,NA,0.86
ML2,100,NA,0.83
ML2,101,NA,0.74
ML2,102,NA,0.67
ML2,103,NA,0.89
ML2,80,k3mx9,0.09
ML2,81,k3mx9,0.3
ML2,82,k3mx9,0.91
ML2,83,k3mx9,0.29
ML2,84,k3mx9,0.96
ML2,85,k3mx9,0.09
ML2,86,k3mx9,0.81
ML2,87,k3mx9,0.91
ML2,88,k3mx9,1
ML2,89,k3mx9,0.86
ML2,90,k3mx9,1
ML2,91,k3mx9,1
ML2,92,k3mx9,0.19
ML2,93,k3mx9,1
ML2,94,k3mx9,1
ML2,95,k3mx9,0.94
ML2,96,k3mx9,0.92
ML2,97,k3mx9,1
ML2,98,k3mx9,0.39
ML2,99,k3mx9,1
ML2,100,k3mx9,0.84
ML2,101,k3mx9,0.61
ML2,102,k3mx9,1
ML2,103,k3mx9,1
ML2,80,nflrd,0.07
ML2,81,nflrd,0.1
ML2,82,nflrd,0.9
ML2,83,nflrd,0.05
ML2,84,nflrd,0.4
ML2,85,nflrd,0.9
ML2,86,nflrd,0
ML2,87,nflrd,0.85
ML2,88,nflrd,0.99
ML2,89,nflrd,0.75
ML2,90,nflrd,0.95
ML2,91,nflrd,0.95
ML2,92,nflrd,0.15
ML2,93,nflrd,0.85
ML2,94,nflrd,0.99
ML2,95,nflrd,0.9
ML2,96,nflrd,0.9
ML2,97,nflrd,0.99
ML2,98,nflrd,0.2
ML2,99,nflrd,0.9
ML2,100,nflrd,0.75
ML2,101,nflrd,0.51
ML2,102,nflrd,0.7
ML2,103,nflrd,0.7
ML2,80,02pdc,0.51
ML2,81,02pdc,0.61
ML2,82,02pdc,0.4
ML2,83,02pdc,0.61
ML2,84,02pdc,0.3
ML2,85,02pdc,0.3
ML2,86,02pdc,0.2
ML2,87,02pdc,0.3
ML2,88,02pdc,0.7
ML2,89,02pdc,0.82
ML2,90,02pdc,0.72
ML2,91,02pdc,0.72
ML2,92,02pdc,0.61
ML2,93,02pdc,0.92
ML2,94,02pdc,0.72
ML2,95,02pdc,0.72
ML2,96,02pdc,0.62
ML2,97,02pdc,0.72
ML2,98,02pdc,0.61
ML2,99,02pdc,0.6
ML2,100,02pdc,0.61
ML2,101,02pdc,0.82
ML2,102,02pdc,0.72
ML2,103,02pdc,0.81
ML2,80,wxxla,0.71
ML2,81,wxxla,0.63
ML2,82,wxxla,0.41
ML2,83,wxxla,0.7
ML2,84,wxxla,0.69
ML2,85,wxxla,0.82
ML2,86,wxxla,0.3
ML2,87,wxxla,0.61
ML2,88,wxxla,0.95
ML2,89,wxxla,0.79
ML2,90,wxxla,0.93
ML2,91,wxxla,0.92
ML2,92,wxxla,0.59
ML2,93,wxxla,0.97
ML2,94,wxxla,0.92
ML2,95,wxxla,0.85
ML2,96,wxxla,0.89
ML2,97,wxxla,0.94
ML2,98,wxxla,0.14
ML2,99,wxxla,0.85
ML2,100,wxxla,0.83
ML2,101,wxxla,0.34
ML2,102,wxxla,0.8
ML2,103,wxxla,0.97
ML2,80,46gj9,0.09
ML2,81,46gj9,0.19
ML2,82,46gj9,0.9
ML2,83,46gj9,0.2
ML2,84,46gj9,0.91
ML2,85,46gj9,0.5
ML2,86,46gj9,0.19
ML2,87,46gj9,0.5
ML2,88,46gj9,0.96
ML2,89,46gj9,0.91
ML2,90,46gj9,0.9
ML2,91,46gj9,0.92
ML2,92,46gj9,0.2
ML2,93,46gj9,0.94
ML2,94,46gj9,0.9
ML2,95,46gj9,0.92
ML2,96,46gj9,0.71
ML2,97,46gj9,0.89
ML2,98,46gj9,0.53
ML2,99,46gj9,0.86
ML2,100,46gj9,0.18
ML2,101,46gj9,0.19
ML2,102,46gj9,0.91
ML2,103,46gj9,0.84
ML2,80,7m53l,0.19
ML2,81,7m53l,0.49
ML2,82,7m53l,0.82
ML2,83,7m53l,0.26
ML2,84,7m53l,0.66
ML2,85,7m53l,0.75
ML2,86,7m53l,0.81
ML2,87,7m53l,0.69
ML2,88,7m53l,0.96
ML2,89,7m53l,0.87
ML2,90,7m53l,0.79
ML2,91,7m53l,0.8
ML2,92,7m53l,0.5
ML2,93,7m53l,0.97
ML2,94,7m53l,0.87
ML2,95,7m53l,0.9
ML2,96,7m53l,0.96
ML2,97,7m53l,0.94
ML2,98,7m53l,0.74
ML2,99,7m53l,0.95
ML2,100,7m53l,0.76
ML2,101,7m53l,0.7
ML2,102,7m53l,0.83
ML2,103,7m53l,0.97
ML2,80,9rqa7,0.2
ML2,81,9rqa7,0.2
ML2,82,9rqa7,0.9
ML2,83,9rqa7,0.7
ML2,84,9rqa7,0.9
ML2,85,9rqa7,0.4
ML2,86,9rqa7,0.1
ML2,87,9rqa7,0.5
ML2,88,9rqa7,0.9
ML2,89,9rqa7,0.5
ML2,90,9rqa7,0.81
ML2,91,9rqa7,0.81
ML2,92,9rqa7,0.5
ML2,93,9rqa7,0.81
ML2,94,9rqa7,0.7
ML2,95,9rqa7,0.81
ML2,96,9rqa7,0.8
ML2,97,9rqa7,0.61
ML2,98,9rqa7,0.2
ML2,99,9rqa7,0.15
ML2,100,9rqa7,0.4
ML2,101,9rqa7,0.1
ML2,102,9rqa7,0.5
ML2,103,9rqa7,0.76
ML2,80,echv0,0.2
ML2,81,echv0,0.34
ML2,82,echv0,0.91
ML2,83,echv0,0.74
ML2,84,echv0,0.7
ML2,85,echv0,0.7
ML2,86,echv0,0.85
ML2,87,echv0,0.5
ML2,88,echv0,0.92
ML2,89,echv0,0.82
ML2,90,echv0,1
ML2,91,echv0,0.94
ML2,92,echv0,0.5
ML2,93,echv0,0.97
ML2,94,echv0,0.7
ML2,95,echv0,0.94
ML2,96,echv0,0.84
ML2,97,echv0,0.78
ML2,98,echv0,0.36
ML2,99,echv0,0.73
ML2,100,echv0,0.8
ML2,101,echv0,0.42
ML2,102,echv0,0.79
ML2,103,echv0,0.95
ML2,80,tduj5,0.51
ML2,81,tduj5,0.7
ML2,82,tduj5,0.8
ML2,83,tduj5,0.45
ML2,84,tduj5,0.49
ML2,85,tduj5,0.5
ML2,86,tduj5,0.19
ML2,87,tduj5,0.19
ML2,88,tduj5,0.97
ML2,89,tduj5,0.38
ML2,90,tduj5,0.6
ML2,91,tduj5,0.6
ML2,92,tduj5,0.2
ML2,93,tduj5,0.9
ML2,94,tduj5,0.7
ML2,95,tduj5,0.71
ML2,96,tduj5,0.9
ML2,97,tduj5,0.91
ML2,98,tduj5,0.4
ML2,99,tduj5,0.76
ML2,100,tduj5,0.92
ML2,101,tduj5,0.29
ML2,102,tduj5,0.71
ML2,103,tduj5,0.4
ML2,80,dd0hu,0.88
ML2,81,dd0hu,0.89
ML2,82,dd0hu,0.95
ML2,83,dd0hu,0.51
ML2,84,dd0hu,0.9
ML2,85,dd0hu,0.71
ML2,86,dd0hu,0.36
ML2,87,dd0hu,0.93
ML2,88,dd0hu,0.98
ML2,89,dd0hu,0.87
ML2,90,dd0hu,0.7
ML2,91,dd0hu,0.74
ML2,92,dd0hu,0.95
ML2,93,dd0hu,0.8
ML2,94,dd0hu,0.63
ML2,95,dd0hu,0.9
ML2,96,dd0hu,0.61
ML2,97,dd0hu,1
ML2,98,dd0hu,0.81
ML2,99,dd0hu,0.8
ML2,100,dd0hu,0.77
ML2,101,dd0hu,0.49
ML2,102,dd0hu,0.94
ML2,103,dd0hu,0.79
ML2,80,gtm6l,0.05
ML2,81,gtm6l,0.2
ML2,82,gtm6l,0.13
ML2,83,gtm6l,0.07
ML2,84,gtm6l,0.11
ML2,85,gtm6l,0.31
ML2,86,gtm6l,0.13
ML2,87,gtm6l,0.24
ML2,88,gtm6l,0.67
ML2,89,gtm6l,0.57
ML2,90,gtm6l,0.25
ML2,91,gtm6l,0.22
ML2,92,gtm6l,0.34
ML2,93,gtm6l,0.33
ML2,94,gtm6l,0.24
ML2,95,gtm6l,0.21
ML2,96,gtm6l,0.61
ML2,97,gtm6l,0.35
ML2,98,gtm6l,0.5
ML2,99,gtm6l,0.31
ML2,100,gtm6l,0.29
ML2,101,gtm6l,0.69
ML2,102,gtm6l,0.47
ML2,103,gtm6l,0.38
ML2,80,fc9vd,0.29
ML2,81,fc9vd,0.08
ML2,82,fc9vd,1
ML2,83,fc9vd,0.8
ML2,84,fc9vd,0.49
ML2,85,fc9vd,0.6
ML2,86,fc9vd,0.61
ML2,87,fc9vd,0.4
ML2,88,fc9vd,1
ML2,89,fc9vd,0.6
ML2,90,fc9vd,0.71
ML2,91,fc9vd,0.7
ML2,92,fc9vd,0.6
ML2,93,fc9vd,1
ML2,94,fc9vd,0.6
ML2,95,fc9vd,0.81
ML2,96,fc9vd,0.58
ML2,97,fc9vd,0.87
ML2,98,fc9vd,0.25
ML2,99,fc9vd,0.76
ML2,100,fc9vd,0.59
ML2,101,fc9vd,0.41
ML2,102,fc9vd,1
ML2,103,fc9vd,0.72
ML2,80,pcfsz,0.3
ML2,81,pcfsz,0.6
ML2,82,pcfsz,0.85
ML2,83,pcfsz,0.5
ML2,84,pcfsz,0.75
ML2,85,pcfsz,0.7
ML2,86,pcfsz,0.6
ML2,87,pcfsz,0.7
ML2,88,pcfsz,0.99
ML2,89,pcfsz,0.76
ML2,90,pcfsz,0.8
ML2,91,pcfsz,0.8
ML2,92,pcfsz,0.55
ML2,93,pcfsz,0.89
ML2,94,pcfsz,0.81
ML2,95,pcfsz,0.67
ML2,96,pcfsz,0.81
ML2,97,pcfsz,0.8
ML2,98,pcfsz,0.24
ML2,99,pcfsz,0.59
ML2,100,pcfsz,0.55
ML2,101,pcfsz,0.6
ML2,102,pcfsz,0.96
ML2,103,pcfsz,0.76
ML2,80,sm7o6,0.29
ML2,81,sm7o6,0.1
ML2,82,sm7o6,0.9
ML2,83,sm7o6,0.5
ML2,84,sm7o6,0.5
ML2,85,sm7o6,0.3
ML2,86,sm7o6,0.7
ML2,87,sm7o6,0.2
ML2,88,sm7o6,0.9
ML2,89,sm7o6,0.7
ML2,90,sm7o6,0.9
ML2,91,sm7o6,0.9
ML2,92,sm7o6,0.7
ML2,93,sm7o6,0.95
ML2,94,sm7o6,0.2
ML2,95,sm7o6,0.5
ML2,96,sm7o6,0.8
ML2,97,sm7o6,0.9
ML2,98,sm7o6,0.95
ML2,99,sm7o6,0.6
ML2,100,sm7o6,0.5
ML2,101,sm7o6,0.4
ML2,102,sm7o6,0.6
ML2,103,sm7o6,0.95
ML2,80,46bf8,0.2
ML2,81,46bf8,0.25
ML2,82,46bf8,0.71
ML2,83,46bf8,0.4
ML2,84,46bf8,0.61
ML2,85,46bf8,0.31
ML2,86,46bf8,0.29
ML2,87,46bf8,0.45
ML2,88,46bf8,0.81
ML2,89,46bf8,0.55
ML2,90,46bf8,0.65
ML2,91,46bf8,0.55
ML2,92,46bf8,0.22
ML2,93,46bf8,0.81
ML2,94,46bf8,0.56
ML2,95,46bf8,0.45
ML2,96,46bf8,0.63
ML2,97,46bf8,0.65
ML2,98,46bf8,0.23
ML2,99,46bf8,0.35
ML2,100,46bf8,0.24
ML2,101,46bf8,0.64
ML2,102,46bf8,0.64
ML2,103,46bf8,0.8
ML2,80,eijmg,0.3
ML2,81,eijmg,0.19
ML2,82,eijmg,0.75
ML2,83,eijmg,0.43
ML2,84,eijmg,0.49
ML2,85,eijmg,0.2
ML2,86,eijmg,0.08
ML2,87,eijmg,0.24
ML2,88,eijmg,0.81
ML2,89,eijmg,0.5
ML2,90,eijmg,0.69
ML2,91,eijmg,0.8
ML2,92,eijmg,0.33
ML2,93,eijmg,0.91
ML2,94,eijmg,0.58
ML2,95,eijmg,0.69
ML2,96,eijmg,0.81
ML2,97,eijmg,0.77
ML2,98,eijmg,0.19
ML2,99,eijmg,0.49
ML2,100,eijmg,0.19
ML2,101,eijmg,0.19
ML2,102,eijmg,0.39
ML2,103,eijmg,0.76
ML2,80,yyu60,0.05
ML2,81,yyu60,0.2
ML2,82,yyu60,0.95
ML2,83,yyu60,0.6
ML2,84,yyu60,0.65
ML2,85,yyu60,0.5
ML2,86,yyu60,0.9
ML2,87,yyu60,0.9
ML2,88,yyu60,0.95
ML2,89,yyu60,0.9
ML2,90,yyu60,0.95
ML2,91,yyu60,0.95
ML2,92,yyu60,0.2
ML2,93,yyu60,0.95
ML2,94,yyu60,0.95
